source,date,assertionType,evidenceType,exactText,prefix,suffix,modality,statementType,drug1Lab,drug1Role,drug1Type,drug1rxc,dose1,drug2Lab,drug2Role,drug2Type,drug2rxc,dose2,objectRegimens,objectFormulation,objectDuration,preciptRegimens,preciptFormulation,preciptDuration,numOfParticipants,auc,aucType,aucDirection,cl,clType,clDirection,cmax,cmaxType,cmaxDirection,t12,t12Type,t12Direction
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 16:19:40 -0400,DDI-clinical-trial,evidence-supports,"Ketoconazole    Seven-day treatment with ketoconazole (200 mg per day), a potent inhibitor of CYP3A4, did not affect the steady-state pharmacokinetics of selegiline in subjects who received EMSAM 6 mg per 24 hours for 7 days and no differences in the pharmacokinetics of ketoconazole were observed [see Drug Interactions (7.4) and (7.5)]. ",nodeID://b20897,xsd:String,ncit:negative,ncit:quantitative,ketoconazole,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/6135,200,selegiline,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,6,Daily,Oral,7,Daily,Oral,7,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:42:22 -0400,drug-drug-interaction,evidence-supports,"No dose adjustment of alprazolam, ibuprofen, levothyroxine, olanzapine, risperdione, warfarin, or strong CYP3A4 inhibitors (e.g., ketoconazole) is necessary when these drugs are used in combination with EMSAM. EMSAM had no clinically relevant effect on pharmacokinetics of these drugs.",Clinical Pharmacology (12.3) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,,ibuprofen,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:43:15 -0400,drug-drug-interaction,evidence-supports,"Carbamazepine is contraindicated with MAOIs, including selegiline [see Contraindications (4), Warnings and Precautions (5.3) and Clinical Pharmacology (12.3)]. ",7.4 Effect of Other Drugs on EMSAM  ,xsd:String,ncit:positive,ncit:Qualitative,selegiline,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,Carbamazepine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/2002,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:42:22 -0400,drug-drug-interaction,evidence-supports,"No dose adjustment for EMSAM is needed when EMSAM is used concomitantly with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and CYP3A4 inhibitors (e.g., ketoconazole). No clinically meaningful change in selegiline exposure was seen when EMSAM was co-administered with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and ketoconazole [see Clinical Pharmacology (12.3)]. ",Clinical Pharmacology (12.3) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,ibuprofen,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:42:22 -0400,drug-drug-interaction,evidence-supports,"No dose adjustment for EMSAM is needed when EMSAM is used concomitantly with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and CYP3A4 inhibitors (e.g., ketoconazole). No clinically meaningful change in selegiline exposure was seen when EMSAM was co-administered with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and ketoconazole [see Clinical Pharmacology (12.3)]. ",Clinical Pharmacology (12.3) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,,olanzapine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:42:22 -0400,drug-drug-interaction,evidence-supports,"No dose adjustment of alprazolam, ibuprofen, levothyroxine, olanzapine, risperdione, warfarin, or strong CYP3A4 inhibitors (e.g., ketoconazole) is necessary when these drugs are used in combination with EMSAM. EMSAM had no clinically relevant effect on pharmacokinetics of these drugs.",Clinical Pharmacology (12.3) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,levothyroxine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:42:22 -0400,drug-drug-interaction,evidence-supports,"No dose adjustment of alprazolam, ibuprofen, levothyroxine, olanzapine, risperdione, warfarin, or strong CYP3A4 inhibitors (e.g., ketoconazole) is necessary when these drugs are used in combination with EMSAM. EMSAM had no clinically relevant effect on pharmacokinetics of these drugs.",Clinical Pharmacology (12.3) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,olanzapine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:51:47 -0400,DDI-clinical-trial,evidence-supports,"Ibuprofen    In subjects who had received EMSAM 6 mg per 24 hours for 11 days, combined administration with the CYP2C9 substrate ibuprofen (800 mg single dose) did not affect the pharmacokinetics of either selegiline or ibuprofen [see Drug Interactions (7.4) and (7.5)]. ",nodeID://b20895,xsd:String,ncit:negative,ncit:quantitative,ibuprofen,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,800,EMSAM,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,6,Daily,Oral,11,SD,Oral,1,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:51:47 -0400,DDI-clinical-trial,evidence-supports,"Carbamazepine    Carbamazepine is an enzyme inducer and typically causes decreases in drug exposure; however, approximately 2-fold increased systemic exposure of selegiline and its metabolites, L-amphetamine and L-methamphetamine were seen after single application of EMSAM 6 mg per 24 hours in subjects who had received carbamazepine (400 mg per day) for 14 days. Changes in plasma selegiline concentrations were nearly 2-fold and variable across the subject population. Such increases may increase the risk of a hypertensive crisis when carbamazepine is used with EMSAM at any dose [see Contraindications (4), Warnings and Precautions (5.3) and Drug Interaction (7.4)].",nodeID://b20889,xsd:String,ncit:positive,ncit:quantitative,selegiline,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,400,carbamazepine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/2002,6,SD,Oral,1,Daily,Oral,14,Unk,2,Fold,Increase,Unk,UNK,UNK,2,Fold,Increase,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:51:47 -0400,DDI-clinical-trial,evidence-supports,"Carbamazepine    Carbamazepine is an enzyme inducer and typically causes decreases in drug exposure; however, approximately 2-fold increased systemic exposure of selegiline and its metabolites, L-amphetamine and L-methamphetamine were seen after single application of EMSAM 6 mg per 24 hours in subjects who had received carbamazepine (400 mg per day) for 14 days. Changes in plasma selegiline concentrations were nearly 2-fold and variable across the subject population. Such increases may increase the risk of a hypertensive crisis when carbamazepine is used with EMSAM at any dose [see Contraindications (4), Warnings and Precautions (5.3) and Drug Interaction (7.4)].",nodeID://b20766,xsd:String,ncit:positive,ncit:quantitative,carbamazepine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/2002,Unk,L-amphetamine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,http://purl.bioontology.org/ontology/RXNORM/,400,UNK,UNK,Unk,Daily,Oral,14,Unk,2,Fold,Increase,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:45:10 -0400,DDI-clinical-trial,evidence-supports,"Alprazolam    In subjects who had received EMSAM 6 mg per 24 hours for 7 days, co-administration with alprazolam (15 mg per day), a CYP3A4 and CYP3A5 substrate, did not affect the pharmacokinetics of alprazolam or selegiline [see Drug Interactions (7.4) and (7.5)]. ",nodeID://b20826,xsd:String,ncit:negative,ncit:quantitative,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,15,alprazolam,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/596,6,Daily,Oral,7,Daily,Oral,7,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 16:19:40 -0400,DDI-clinical-trial,evidence-supports,"Olanzapine    In subjects who had received EMSAM 6 mg per 24 hours for 10 days, co-administration with olanzapine, a substrate for CYP1A2, CYP2D6, and possibly CYP2A6, did not affect the pharmacokinetics of selegiline or olanzapine [see Drug Interactions (7.4) and (7.5)].",nodeID://b20812,xsd:String,ncit:negative,ncit:quantitative,olanzapine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,Unk,EMSAM,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,6,Daily,Oral,10,UNK,UNK,Unk,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:42:22 -0400,drug-drug-interaction,evidence-supports,"No dose adjustment of alprazolam, ibuprofen, levothyroxine, olanzapine, risperdione, warfarin, or strong CYP3A4 inhibitors (e.g., ketoconazole) is necessary when these drugs are used in combination with EMSAM. EMSAM had no clinically relevant effect on pharmacokinetics of these drugs. ",Clinical Pharmacology (12.3) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,,alprazolam,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/596,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 16:19:40 -0400,DDI-clinical-trial,evidence-supports,"Risperidone    In subjects who had received EMSAM 6 mg per 24 hours for 10 days, co-administration with risperidone (2 mg per day for 7 days), a substrate for CYP2D6, did not affect the pharmacokinetics of selegiline or risperidone [see Drug Interactions (7.4) and (7.5)].",nodeID://b20787,xsd:String,ncit:negative,ncit:quantitative,EMSAM,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,6,risperidone,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/35636,2,Daily,Oral,10,Daily,Oral,7,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 16:19:40 -0400,DDI-clinical-trial,evidence-supports,"Phenylpropanolamine (PPA)    In subjects who had received EMSAM 6 mg per 24 hours for 9 days, co-administration with PPA (25 mg every 4 hours for 24 hours) did not affect the pharmacokinetics of PPA. There was a higher incidence of significant blood pressure elevations with the co-administration of EMSAM and PPA than with PPA alone, suggesting a possible pharmacodynamic interaction [see Drug Interactions (7.4) and (7.5)]. ",nodeID://b20961,xsd:String,ncit:negative,ncit:quantitative,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,25,PPA,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,6,UNK,Oral,Unk,Daily,Oral,9,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:42:22 -0400,drug-drug-interaction,evidence-supports,"No dose adjustment of alprazolam, ibuprofen, levothyroxine, olanzapine, risperdione, warfarin, or strong CYP3A4 inhibitors (e.g., ketoconazole) is necessary when these drugs are used in combination with EMSAM. EMSAM had no clinically relevant effect on pharmacokinetics of these drugs.",Clinical Pharmacology (12.3) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,warfarin,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/11289,,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:42:22 -0400,drug-drug-interaction,evidence-supports,"No dose adjustment for EMSAM is needed when EMSAM is used concomitantly with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and CYP3A4 inhibitors (e.g., ketoconazole). No clinically meaningful change in selegiline exposure was seen when EMSAM was co-administered with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and ketoconazole [see Clinical Pharmacology (12.3)]. ",Clinical Pharmacology (12.3) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,risperidone,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/35636,,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:45:10 -0400,DDI-clinical-trial,evidence-supports,"Alprazolam    In subjects who had received EMSAM 6 mg per 24 hours for 7 days, co-administration with alprazolam (15 mg per day), a CYP3A4 and CYP3A5 substrate, did not affect the pharmacokinetics of alprazolam or selegiline [see Drug Interactions (7.4) and (7.5)]. ",nodeID://b20919,xsd:String,ncit:negative,ncit:quantitative,alprazolam,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/596,15,EMSAM,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,6,Daily,Oral,7,Daily,Oral,7,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 16:19:40 -0400,DDI-clinical-trial,evidence-supports,"Pseudoephedrine    EMSAM 6 mg per 24 hours for 10 days, co-administered with pseudoephedrine (60 mg, 3 times a day) did not affect the pharmacokinetics of pseudoephedrine. There were no clinically significant changes in blood pressure during pseudoephedrine administration alone, or in combination with EMSAM [see Drug Interactions (7.4) and (7.5)]. ",nodeID://b20744,xsd:String,ncit:negative,ncit:quantitative,pseudoephedrine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,6,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,60,TID,Oral,Unk,Daily,Oral,10,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:42:22 -0400,drug-drug-interaction,evidence-supports,"No dose adjustment of alprazolam, ibuprofen, levothyroxine, olanzapine, risperdione, warfarin, or strong CYP3A4 inhibitors (e.g., ketoconazole) is necessary when these drugs are used in combination with EMSAM. EMSAM had no clinically relevant effect on pharmacokinetics of these drugs.",Clinical Pharmacology (12.3) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,,risperdione,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:51:47 -0400,DDI-clinical-trial,evidence-supports,"Ketoconazole    Seven-day treatment with ketoconazole (200 mg per day), a potent inhibitor of CYP3A4, did not affect the steady-state pharmacokinetics of selegiline in subjects who received EMSAM 6 mg per 24 hours for 7 days and no differences in the pharmacokinetics of ketoconazole were observed [see Drug Interactions (7.4) and (7.5)]. ",nodeID://b20769,xsd:String,ncit:negative,ncit:quantitative,selegiline,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,200,ketoconazole,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/6135,6,Daily,Oral,7,Daily,Oral,7,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:42:22 -0400,drug-drug-interaction,evidence-supports,"No dose adjustment for EMSAM is needed when EMSAM is used concomitantly with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and CYP3A4 inhibitors (e.g., ketoconazole). No clinically meaningful change in selegiline exposure was seen when EMSAM was co-administered with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and ketoconazole [see Clinical Pharmacology (12.3)]. ",Clinical Pharmacology (12.3) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,,levothyroxine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 16:19:40 -0400,DDI-clinical-trial,evidence-supports,"Levothyroxine    In healthy subjects who had received EMSAM 6 mg per 24 hours for 10 days, single dose administration with levothyroxine (150 mcg) did not alter the pharmacokinetics of either selegiline or levothyroxine [see Drug Interactions (7.4) and (7.5)].",nodeID://b20951,xsd:String,ncit:negative,ncit:quantitative,EMSAM,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,6,levothyroxine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,0.15,Daily,Oral,10,SD,Oral,1,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:43:15 -0400,drug-drug-interaction,evidence-supports,"No dose adjustment for EMSAM is needed when EMSAM is used concomitantly with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and CYP3A4 inhibitors (e.g., ketoconazole). No clinically meaningful change in selegiline exposure was seen when EMSAM was co-administered with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and ketoconazole [see Clinical Pharmacology (12.3)]. ",Clinical Pharmacology (12.3) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,,ketoconazole,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/6135,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c25f968b-7037-4f60-9a02-2189769b0cbf.html,2015-09-16 15:31:12 -0400,DDI-clinical-trial,evidence-supports,"Digoxin–In a placebo-controlled trial in normal volunteers, administration of sertraline for 17 days (including 200 mg/day for the last 10 days) did not change serum digoxin levels or digoxin renal clearance.",Sertraline (100 mg) when administered to 10 healthy male subjects had no effect on the beta-adrenergic blocking ability of atenolol .   ,xsd:String,ncit:negative,ncit:quantitative,sertraline,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/36437,Unk,digoxin,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/3407,200,UNK,UNK,Unk,Daily,Oral,17,10,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c25f968b-7037-4f60-9a02-2189769b0cbf.html,2015-09-16 15:31:12 -0400,drug-drug-interaction,evidence-supports,"In a placebo-controlled trial in normal volunteers, the administration of two doses of sertraline did not significantly alter steady-state lithium levels or the renal clearance of lithium.",group compared to a 20% decrease in the placebo group (p < 0.03). The clinical significance of these changes is unknown.  ,xsd:String,ncit:negative,ncit:Qualitative,sertraline,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/36437,,lithium,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c25f968b-7037-4f60-9a02-2189769b0cbf.html,2015-09-16 15:31:12 -0400,DDI-clinical-trial,evidence-supports,"Cimetidine–In a study assessing disposition of sertraline (100 mg) on the second of 8 days of cimetidine administration (800 mg daily), there were significant increases in sertraline mean AUC (50%), Cmax (24%) and half-life (26%) compared to the placebo group. The clinical significance of these changes is unknown.",therapy is initiated or stopped.   ,xsd:String,ncit:positive,ncit:quantitative,sertraline,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/36437,100,cimetidine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/2541,800,SD,Oral,2,Daily,Oral,8,Unk,50,Percent,Increase,Unk,UNK,UNK,24,Percent,Increase,26,Percent,Increase
